condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.064,0.05741999999999999
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.065,0.058354999999999976
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.066,0.05937000000000001
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.067,0.06037
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.068,0.06129499999999999
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.069,0.06235499999999998
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.07,0.06332000000000002
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.07100000000000001,0.06416999999999998
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.07200000000000001,0.065115
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.073,0.06605
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.074,0.066955
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.075,0.06793
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.076,0.06892999999999998
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.077,0.06995
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.078,0.07101
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.079,0.07205999999999999
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.08,0.07311999999999998
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.081,0.074135
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.082,0.07500500000000002
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.083,0.07588
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.084,0.07685499999999998
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.085,0.07782999999999998
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.08600000000000001,0.07885
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.08700000000000001,0.07973
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.088,0.08061000000000001
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.089,0.08155499999999999
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.09,0.08253000000000002
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.091,0.08352500000000002
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.092,0.0846
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.093,0.085525
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.094,0.08656
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.095,0.08751999999999999
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.096,0.08842999999999998
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.097,0.08940500000000003
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.098,0.09028500000000003
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.099,0.09118000000000001
balanced_control,Balanced control,expanded_welch,Expanded Welch,0.1,0.09212499999999997
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.0,0.0
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.001,0.0006949999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.002,0.001425
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.003,0.0020799999999999994
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.004,0.0026450000000000006
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.005,0.003440000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.006,0.0040550000000000004
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.007,0.004709999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.008,0.005349999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.009000000000000001,0.006019999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.01,0.006834999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.011,0.007535000000000002
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.012,0.008269999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.013000000000000001,0.009035000000000003
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.014,0.009884999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.015,0.010724999999999995
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.016,0.011519999999999997
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.017,0.012349999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.018000000000000002,0.0131
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.019,0.013885000000000003
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.02,0.014654999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.021,0.015465000000000003
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.022,0.01626
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.023,0.017139999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.024,0.017825000000000004
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.025,0.018579999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.026000000000000002,0.019319999999999997
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.027,0.020119999999999992
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.028,0.020979999999999995
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.029,0.021725
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.03,0.02271
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.031,0.023469999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.032,0.024404999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.033,0.025199999999999993
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.034,0.026069999999999992
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.035,0.026885
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.036000000000000004,0.027709999999999995
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.037,0.02855999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.038,0.029405000000000008
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.039,0.03024
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.04,0.031169999999999993
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.041,0.03199500000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.042,0.03293
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.043000000000000003,0.03374999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.044,0.03458500000000002
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.045,0.035495000000000006
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.046,0.03635000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.047,0.037184999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.048,0.03788999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.049,0.038815
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.05,0.03967
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.051000000000000004,0.04054000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.052000000000000005,0.041479999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.053,0.042395
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.054,0.043179999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.055,0.04405000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.056,0.04491999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.057,0.045755000000000004
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.058,0.04669499999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.059000000000000004,0.047564999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.06,0.048380000000000006
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.061,0.04922999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.062,0.0502
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.063,0.05103999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.064,0.05198499999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.065,0.05297999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.066,0.05388
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.067,0.05467000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.068,0.055689999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.069,0.05647
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.07,0.05740000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.07100000000000001,0.058324999999999995
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.07200000000000001,0.059234999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.073,0.06009999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.074,0.061040000000000004
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.075,0.06187499999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.076,0.06286999999999997
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.077,0.06373000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.078,0.06469
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.079,0.06559000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.08,0.06659999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.081,0.06743999999999997
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.082,0.06831999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.083,0.06928999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.084,0.07020000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.085,0.071155
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.08600000000000001,0.072255
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.08700000000000001,0.07323
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.088,0.07419
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.089,0.07508999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.09,0.07609999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.091,0.07705000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.092,0.07805000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.093,0.07892500000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.094,0.080005
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.095,0.08094000000000001
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.096,0.08175
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.097,0.08259999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.098,0.08345
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.099,0.08443000000000002
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.1,0.08532999999999999
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.0,0.0
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.001,0.0014726547094105692
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.002,0.002813607542006169
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.003,0.004046237347335408
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.004,0.005325205080647392
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.005,0.0064264644797477665
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.006,0.007436771649320037
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.007,0.008501281922052578
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.008,0.009461143773732911
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.009000000000000001,0.01027859968050398
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.01,0.011267759064289444
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.011,0.012338257986338702
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.012,0.013272326810955989
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.013000000000000001,0.014281340422871278
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.014,0.015379268031911027
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.015,0.01658389163375334
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.016,0.017813194353551668
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.017,0.01908761786851144
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.018000000000000002,0.020282494566232035
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.019,0.021306572192600057
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.02,0.022244949785963038
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.021,0.023081895650350955
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.022,0.02393967378711463
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.023,0.024908782230973866
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.024,0.02573034222599696
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.025,0.02671462483279107
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.026000000000000002,0.027690015247052373
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.027,0.02876679354511975
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.028,0.029862496837987612
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.029,0.030861772506726552
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.03,0.031907111965888565
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.031,0.03299439161446698
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.032,0.033801432131196865
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.033,0.03477006012713036
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.034,0.035708875348766045
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.035,0.03677900961262896
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.036000000000000004,0.037863930037329664
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.037,0.0388081415527846
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.038,0.040042561679256225
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.039,0.040971396157059845
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.04,0.041803976832757814
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.041,0.04265008635295662
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.042,0.04356349618949568
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.043000000000000003,0.04447703952932709
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.044,0.04529482358007451
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.045,0.04643729202236173
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.046,0.04732931169215977
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.047,0.048259068696890305
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.048,0.049178661008792576
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.049,0.050299712340707334
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.05,0.05153356343064454
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.051000000000000004,0.052625569948728315
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.052000000000000005,0.0536868164194985
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.053,0.05458088764866527
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.054,0.055535694860416165
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.055,0.056704517271559396
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.056,0.05766637204684648
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.057,0.05861589387114645
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.058,0.05945944481929951
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.059000000000000004,0.060321883995387925
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.06,0.061346206738237166
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.061,0.062179258506939464
