configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q
C2_N3_np500_nq100,C2,N3,One skewed population,,,500,100,0.2,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,62.35945008409226,3.4595836864220733,3.4595836864220733,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[237.6405499159077, 112.35945008409224], [62.35945008409226, 87.64054991590774]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698
C2_N3_np100_nq1000,C2,N3,One skewed population,,,100,1000,10.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,34.595836864220736,12.47189001681845,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[665.4041631357792, 234.59583686422076], [34.595836864220736, 65.40416313577927]]",0.05919008954132586,0.0626368161702698
C2_N3_np1000_nq100,C2,N3,One skewed population,,,1000,100,0.1,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,124.71890016818452,3.4595836864220733,3.4595836864220733,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[475.2810998318154, 224.7189001681845], [124.71890016818452, 175.28109983181548]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698
C2_N3_np200_nq400,C2,N3,One skewed population,,,200,400,2.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,13.838334745688293,13.838334745688293,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[266.1616652543117, 93.8383347456883], [13.838334745688293, 26.161665254311707]]",0.05919008954132586,0.0626368161702698
C2_N3_np400_nq200,C2,N3,One skewed population,,,400,200,0.5,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,49.8875600672738,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[190.11243993272618, 89.8875600672738], [49.8875600672738, 70.11243993272619]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698
C2_N3_np200_nq1000,C2,N3,One skewed population,,,200,1000,5.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,34.595836864220736,24.9437800336369,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[665.4041631357792, 234.59583686422076], [34.595836864220736, 65.40416313577927]]",0.05919008954132586,0.0626368161702698
C2_N3_np1000_nq200,C2,N3,One skewed population,,,1000,200,0.2,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,124.71890016818452,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[475.2810998318154, 224.7189001681845], [124.71890016818452, 175.28109983181548]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698
C2_N3_np200_nq2000,C2,N3,One skewed population,,,200,2000,10.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,69.19167372844147,24.9437800336369,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[1330.8083262715584, 469.1916737284415], [69.19167372844147, 130.80832627155854]]",0.05919008954132586,0.0626368161702698
C2_N3_np2000_nq200,C2,N3,One skewed population,,,2000,200,0.1,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,249.43780033636904,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[950.5621996636308, 449.437800336369], [249.43780033636904, 350.56219966363096]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698
C2_N5_np10_nq20,C2,N5,Extreme rare categories,,,10,20,2.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.034939959260929375,0.07457072643009517,0.034939959260929375,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[9.63493995926093, 0.16506004073907063], [0.16506004073907063, 0.034939959260929375]]","[[18.874570726430097, 0.9254292735699049], [0.12542927356990483, 0.07457072643009517]]",0.017371902999954544,0.01632926472619308
C2_N5_np20_nq10,C2,N5,Extreme rare categories,,,20,10,0.5,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.06987991852185875,0.037285363215047586,0.037285363215047586,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[19.26987991852186, 0.33012008147814126], [0.33012008147814126, 0.06987991852185875]]","[[9.437285363215048, 0.46271463678495245], [0.06271463678495241, 0.037285363215047586]]",0.017371902999954544,0.01632926472619308
C2_N5_np10_nq50,C2,N5,Extreme rare categories,,,10,50,5.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.034939959260929375,0.18642681607523792,0.034939959260929375,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[9.63493995926093, 0.16506004073907063], [0.16506004073907063, 0.034939959260929375]]","[[47.18642681607524, 2.3135731839247624], [0.3135731839247621, 0.18642681607523792]]",0.017371902999954544,0.01632926472619308
C2_N5_np50_nq10,C2,N5,Extreme rare categories,,,50,10,0.2,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.17469979630464688,0.037285363215047586,0.037285363215047586,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[48.174699796304644, 0.8253002036953531], [0.8253002036953531, 0.17469979630464688]]","[[9.437285363215048, 0.46271463678495245], [0.06271463678495241, 0.037285363215047586]]",0.017371902999954544,0.01632926472619308
C2_N5_np10_nq100,C2,N5,Extreme rare categories,,,10,100,10.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.034939959260929375,0.37285363215047584,0.034939959260929375,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[9.63493995926093, 0.16506004073907063], [0.16506004073907063, 0.034939959260929375]]","[[94.37285363215048, 4.627146367849525], [0.6271463678495242, 0.37285363215047584]]",0.017371902999954544,0.01632926472619308
C2_N5_np100_nq10,C2,N5,Extreme rare categories,,,100,10,0.1,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.34939959260929376,0.037285363215047586,0.037285363215047586,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[96.34939959260929, 1.6506004073907061], [1.6506004073907061, 0.34939959260929376]]","[[9.437285363215048, 0.46271463678495245], [0.06271463678495241, 0.037285363215047586]]",0.017371902999954544,0.01632926472619308
C2_N5_np20_nq40,C2,N5,Extreme rare categories,,,20,40,2.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.06987991852185875,0.14914145286019034,0.06987991852185875,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[19.26987991852186, 0.33012008147814126], [0.33012008147814126, 0.06987991852185875]]","[[37.749141452860194, 1.8508585471398098], [0.25085854713980965, 0.14914145286019034]]",0.017371902999954544,0.01632926472619308
C2_N5_np40_nq20,C2,N5,Extreme rare categories,,,40,20,0.5,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.1397598370437175,0.07457072643009517,0.07457072643009517,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[38.53975983704372, 0.6602401629562825], [0.6602401629562825, 0.1397598370437175]]","[[18.874570726430097, 0.9254292735699049], [0.12542927356990483, 0.07457072643009517]]",0.017371902999954544,0.01632926472619308
C2_N5_np20_nq100,C2,N5,Extreme rare categories,,,20,100,5.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.06987991852185875,0.37285363215047584,0.06987991852185875,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[19.26987991852186, 0.33012008147814126], [0.33012008147814126, 0.06987991852185875]]","[[94.37285363215048, 4.627146367849525], [0.6271463678495242, 0.37285363215047584]]",0.017371902999954544,0.01632926472619308
C2_N5_np100_nq20,C2,N5,Extreme rare categories,,,100,20,0.2,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.34939959260929376,0.07457072643009517,0.07457072643009517,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[96.34939959260929, 1.6506004073907061], [1.6506004073907061, 0.34939959260929376]]","[[18.874570726430097, 0.9254292735699049], [0.12542927356990483, 0.07457072643009517]]",0.017371902999954544,0.01632926472619308
C2_N5_np20_nq200,C2,N5,Extreme rare categories,,,20,200,10.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.06987991852185875,0.7457072643009517,0.06987991852185875,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[19.26987991852186, 0.33012008147814126], [0.33012008147814126, 0.06987991852185875]]","[[188.74570726430096, 9.25429273569905], [1.2542927356990483, 0.7457072643009517]]",0.017371902999954544,0.01632926472619308
C2_N5_np200_nq20,C2,N5,Extreme rare categories,,,200,20,0.1,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.6987991852185875,0.07457072643009517,0.07457072643009517,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[192.69879918521858, 3.3012008147814123], [3.3012008147814123, 0.6987991852185875]]","[[18.874570726430097, 0.9254292735699049], [0.12542927356990483, 0.07457072643009517]]",0.017371902999954544,0.01632926472619308
C2_N5_np50_nq100,C2,N5,Extreme rare categories,,,50,100,2.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.17469979630464688,0.37285363215047584,0.17469979630464688,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[48.174699796304644, 0.8253002036953531], [0.8253002036953531, 0.17469979630464688]]","[[94.37285363215048, 4.627146367849525], [0.6271463678495242, 0.37285363215047584]]",0.017371902999954544,0.01632926472619308
C2_N5_np100_nq50,C2,N5,Extreme rare categories,,,100,50,0.5,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.34939959260929376,0.18642681607523792,0.18642681607523792,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[96.34939959260929, 1.6506004073907061], [1.6506004073907061, 0.34939959260929376]]","[[47.18642681607524, 2.3135731839247624], [0.3135731839247621, 0.18642681607523792]]",0.017371902999954544,0.01632926472619308
C2_N5_np50_nq250,C2,N5,Extreme rare categories,,,50,250,5.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.17469979630464688,0.9321340803761896,0.17469979630464688,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[48.174699796304644, 0.8253002036953531], [0.8253002036953531, 0.17469979630464688]]","[[235.9321340803762, 11.567865919623811], [1.5678659196238103, 0.9321340803761896]]",0.017371902999954544,0.01632926472619308
C2_N5_np250_nq50,C2,N5,Extreme rare categories,,,250,50,0.2,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.8734989815232345,0.18642681607523792,0.18642681607523792,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[240.87349898152323, 4.126501018476765], [4.126501018476765, 0.8734989815232345]]","[[47.18642681607524, 2.3135731839247624], [0.3135731839247621, 0.18642681607523792]]",0.017371902999954544,0.01632926472619308
C2_N5_np50_nq500,C2,N5,Extreme rare categories,,,50,500,10.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.17469979630464688,1.8642681607523792,0.17469979630464688,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[48.174699796304644, 0.8253002036953531], [0.8253002036953531, 0.17469979630464688]]","[[471.8642681607524, 23.135731839247622], [3.1357318392476206, 1.8642681607523792]]",0.017371902999954544,0.01632926472619308
