condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.002,0.004728145964460697
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.003,0.006467418712111297
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.004,0.00778476333931508
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.005,0.009510701963462063
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.006,0.010786331040815281
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.007,0.013388041930833601
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.008,0.016881722242750922
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.018192911053939734
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.01,0.019472015862974118
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.011,0.021199755180233606
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.012,0.022487353652422673
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.02461774602609383
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.014,0.027594562334295296
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.015,0.028016859631592592
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.016,0.030184983316229146
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.017,0.03363004023277029
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.035806745094334305
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.019,0.03752857211788547
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.02,0.038822442566685496
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.021,0.040532979682152186
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.022,0.04270352872770124
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.023,0.04356739838633098
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.024,0.04528755037131347
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.025,0.04657794508843232
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.04701808593350274
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.027,0.049596720468790996
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.028,0.050442746579647625
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.029,0.050442746579647625
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.03,0.050442746579647625
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.031,0.05214417733280251
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.032,0.05214417733280251
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.033,0.05258124026986545
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.034,0.05429137956165844
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.035,0.05600590091601032
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.056442963853073264
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.037,0.056859630519739926
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.038,0.05858453545129856
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.039,0.06117729428037212
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.04,0.0629051497582276
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.041,0.0650169752014382
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.042,0.06761600600712273
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.06976976187566733
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.044,0.07020682481273026
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.045,0.07106015659278618
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.046,0.07193736037491955
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.047,0.07278506152434483
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.048,0.0736591873984707
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.049,0.0749397237237671
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.05,0.07623359417256714
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.051000000000000004,0.07751835825905537
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.052000000000000005,0.07837208786278498
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.053,0.08138881902772449
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.054,0.08181254784128382
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.055,0.08480182058893443
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.056,0.08565658388525237
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.057,0.08608761836801099
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.058,0.08694134797174058
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.059000000000000004,0.08824650832862507
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.06,0.089514831736779
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.061,0.09081433281620964
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.062,0.09252422858569602
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.063,0.09382208327338122
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.064,0.09597802268769848
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.065,0.0972718931364985
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.066,0.09899113879060331
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.067,0.10110920756360167
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.068,0.10412450721227917
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.069,0.10456157014934211
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.07,0.10498386744663941
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.07100000000000001,0.10583759705036902
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.07200000000000001,0.10627773789543943
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.073,0.10671480083250237
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.074,0.10888690875602408
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.075,0.10888690875602408
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.076,0.1097406383597537
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.077,0.11016293565705101
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.078,0.11016293565705101
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.079,0.1123218256176651
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.08,0.1144572127530522
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.081,0.11575108320185226
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.082,0.11745854240931144
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.083,0.11745854240931144
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.084,0.11789560534637439
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.085,0.11789560534637439
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.1191894757951744
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.12045384361126638
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.088,0.12173693265918593
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.089,0.12257026599251927
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.09,0.12342399559624886
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.091,0.12556811991709732
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.092,0.12556811991709732
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.093,0.1264085153973233
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.094,0.12769160444524288
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.095,0.1281317452903133
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.096,0.12942816846173646
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.097,0.1298652313987994
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.098,0.13030229433586235
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.099,0.1320505460841141
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.1,0.13421251395273567
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.0,0.0
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.001,0.009203418655597833
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.002,0.012206103066405436
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.003,0.015631218279161606
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.004,0.01688828042605426
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.005,0.019021969937230876
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.006,0.022025025388812
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.007,0.02286686212350588
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.008,0.024576822821123175
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.026742638245914514
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.01,0.030140821362577546
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.011,0.03187687001143758
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.012,0.03229353667810425
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.03314574341445733
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.014,0.036940923408163
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.015,0.039456488956416194
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.016,0.04165438426564856
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.017,0.04377439419132702
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.045459934261013434
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.019,0.04675114305222223
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.02,0.04934192838546433
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.021,0.051848990532356976
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.022,0.05355233379136877
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.023,0.055283405533077985
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.024,0.05656963741713596
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.025,0.0586670950442546
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.059944471848634884
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.027,0.06209971711219058
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.028,0.06209971711219058
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.029,0.06251638377885724
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.03,0.06380759257006603
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.031,0.06551755326768334
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.032,0.06677605666904388
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.033,0.06851563181211363
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.034,0.06935746854680752
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.035,0.07019080188014085
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.07189190749808046
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.037,0.07230857416474712
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.038,0.0727252408314138
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.039,0.07357558096746822
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.04,0.07612076096117389
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.041,0.07700114088851154
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.042,0.07915161856296607
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.08086799742220206
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.044,0.08211799742220206
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.045,0.0829513307555354
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.046,0.08340920621341086
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.047,0.08382587288007753
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.048,0.08465920621341086
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.049,0.08592807961643059
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.05,0.08719695301945035
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.051000000000000004,0.09014805863738995
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.052000000000000005,0.09189116943314266
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.053,0.09314823158003531
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.054,0.0948493371979749
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.055,0.09527306601153424
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.056,0.0956897326782009
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.057,0.0990786160068991
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.058,0.09949528267356576
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.059000000000000004,0.09991194934023244
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.06,0.10117045274159298
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.061,0.10376267932930297
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.062,0.10509509691172055
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.063,0.10596963903626268
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.064,0.1089793119264493
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.065,0.10983151866280237
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.066,0.11154523192347336
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.067,0.11238562740369935
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.068,0.11324713392801726
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.069,0.1145323692658945
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.07,0.11540193448328581
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.07100000000000001,0.11666043788464636
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.07200000000000001,0.11883180053434884
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.073,0.12054673813911694
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.074,0.12183297002317492
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.075,0.12268186890476143
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.076,0.12397891549876577
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.077,0.1257077495994028
ultra_imbalanced,Ultra-sparsity with imbalance,edgeworth_normal,Joint Edgeworth,0.078,0.12657731481679413
