configuration_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,relative_effect,replicates,structural_breakdown,simulation_seed
power__2x2__ultra__equal_mi_different_shape__primary__np500__nq500__e0p1,power,2x2,2,2,ultra,equal_mi_different_shape,primary,500,500,1.0,0.1,10000,False,9031957073959849902
power__2x2__ultra__equal_mi_different_shape__primary__np500__nq500__e0p2,power,2x2,2,2,ultra,equal_mi_different_shape,primary,500,500,1.0,0.2,10000,False,14911064632832927517
power__2x2__ultra__equal_mi_different_shape__primary__np500__nq500__e0p4,power,2x2,2,2,ultra,equal_mi_different_shape,primary,500,500,1.0,0.4,10000,False,11264431497474759433
power__2x2__ultra__equal_mi_different_shape__primary__np500__nq500__e0p6,power,2x2,2,2,ultra,equal_mi_different_shape,primary,500,500,1.0,0.6,10000,False,8473968119293003456
power__2x2__ultra__equal_mi_different_shape__primary__np50__nq50__e0p01,power,2x2,2,2,ultra,equal_mi_different_shape,primary,50,50,1.0,0.01,10000,False,4316203276460029685
power__2x2__ultra__equal_mi_different_shape__primary__np50__nq50__e0p025,power,2x2,2,2,ultra,equal_mi_different_shape,primary,50,50,1.0,0.025,10000,False,12266328220981036721
power__2x2__ultra__equal_mi_different_shape__primary__np50__nq50__e0p05,power,2x2,2,2,ultra,equal_mi_different_shape,primary,50,50,1.0,0.05,10000,False,16560968378234914611
power__2x2__ultra__equal_mi_different_shape__primary__np50__nq50__e0p1,power,2x2,2,2,ultra,equal_mi_different_shape,primary,50,50,1.0,0.1,10000,False,7919775085650091641
power__2x2__ultra__equal_mi_different_shape__primary__np50__nq50__e0p2,power,2x2,2,2,ultra,equal_mi_different_shape,primary,50,50,1.0,0.2,10000,False,16403901960052007421
power__2x2__ultra__equal_mi_different_shape__primary__np50__nq50__e0p4,power,2x2,2,2,ultra,equal_mi_different_shape,primary,50,50,1.0,0.4,10000,False,8318409942721841566
power__2x2__ultra__equal_mi_different_shape__primary__np50__nq50__e0p6,power,2x2,2,2,ultra,equal_mi_different_shape,primary,50,50,1.0,0.6,10000,False,2527875189926072733
power__2x2__ultra__equal_mi_different_shape__primary__np5__nq5__e0p01,power,2x2,2,2,ultra,equal_mi_different_shape,primary,5,5,1.0,0.01,10000,False,14260870301436459482
power__2x2__ultra__equal_mi_different_shape__primary__np5__nq5__e0p025,power,2x2,2,2,ultra,equal_mi_different_shape,primary,5,5,1.0,0.025,10000,False,5869353734928225891
power__2x2__ultra__equal_mi_different_shape__primary__np5__nq5__e0p05,power,2x2,2,2,ultra,equal_mi_different_shape,primary,5,5,1.0,0.05,10000,False,5005128259191004495
power__2x2__ultra__equal_mi_different_shape__primary__np5__nq5__e0p1,power,2x2,2,2,ultra,equal_mi_different_shape,primary,5,5,1.0,0.1,10000,False,9755385181189705293
power__2x2__ultra__equal_mi_different_shape__primary__np5__nq5__e0p2,power,2x2,2,2,ultra,equal_mi_different_shape,primary,5,5,1.0,0.2,10000,False,2298100793082830249
power__2x2__ultra__equal_mi_different_shape__primary__np5__nq5__e0p4,power,2x2,2,2,ultra,equal_mi_different_shape,primary,5,5,1.0,0.4,10000,False,7811848646172830082
power__2x2__ultra__equal_mi_different_shape__primary__np5__nq5__e0p6,power,2x2,2,2,ultra,equal_mi_different_shape,primary,5,5,1.0,0.6,10000,False,5374235269644601076
power__2x2__ultra__identical_distribution__primary__np1000__nq1000__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,1000,1000,1.0,0.01,10000,False,2037639648505745055
power__2x2__ultra__identical_distribution__primary__np1000__nq1000__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,1000,1000,1.0,0.025,10000,False,17241252766200301359
power__2x2__ultra__identical_distribution__primary__np1000__nq1000__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,1000,1000,1.0,0.05,10000,False,16495523168226614563
power__2x2__ultra__identical_distribution__primary__np1000__nq1000__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,1000,1000,1.0,0.1,10000,False,179867366259798451
power__2x2__ultra__identical_distribution__primary__np1000__nq1000__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,1000,1000,1.0,0.2,10000,False,12166682019234736218
power__2x2__ultra__identical_distribution__primary__np1000__nq1000__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,1000,1000,1.0,0.4,10000,False,11214157361200898273
power__2x2__ultra__identical_distribution__primary__np1000__nq1000__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,1000,1000,1.0,0.6,10000,False,6186776049011890188
power__2x2__ultra__identical_distribution__primary__np100__nq100__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,100,100,1.0,0.01,10000,False,16022921727246078491
power__2x2__ultra__identical_distribution__primary__np100__nq100__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,100,100,1.0,0.025,10000,False,11054090561824391618
power__2x2__ultra__identical_distribution__primary__np100__nq100__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,100,100,1.0,0.05,10000,False,17706452231913758546
power__2x2__ultra__identical_distribution__primary__np100__nq100__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,100,100,1.0,0.1,10000,False,4974973078332446299
power__2x2__ultra__identical_distribution__primary__np100__nq100__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,100,100,1.0,0.2,10000,False,2416702878730339452
power__2x2__ultra__identical_distribution__primary__np100__nq100__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,100,100,1.0,0.4,10000,False,6883340035281355762
power__2x2__ultra__identical_distribution__primary__np100__nq100__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,100,100,1.0,0.6,10000,False,6433045958099778837
power__2x2__ultra__identical_distribution__primary__np10__nq10__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,10,10,1.0,0.01,10000,False,15486531393149151031
power__2x2__ultra__identical_distribution__primary__np10__nq10__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,10,10,1.0,0.025,10000,False,8332268211888909412
power__2x2__ultra__identical_distribution__primary__np10__nq10__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,10,10,1.0,0.05,10000,False,11459971936057376404
power__2x2__ultra__identical_distribution__primary__np10__nq10__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,10,10,1.0,0.1,10000,False,5899067472744781577
power__2x2__ultra__identical_distribution__primary__np10__nq10__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,10,10,1.0,0.2,10000,False,9919247276865426038
power__2x2__ultra__identical_distribution__primary__np10__nq10__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,10,10,1.0,0.4,10000,False,4851572296923401090
power__2x2__ultra__identical_distribution__primary__np10__nq10__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,10,10,1.0,0.6,10000,False,3184406081049609314
power__2x2__ultra__identical_distribution__primary__np20__nq20__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,20,20,1.0,0.01,10000,False,16509208927775892727
power__2x2__ultra__identical_distribution__primary__np20__nq20__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,20,20,1.0,0.025,10000,False,13380754855183458861
power__2x2__ultra__identical_distribution__primary__np20__nq20__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,20,20,1.0,0.05,10000,False,8750110477530003207
power__2x2__ultra__identical_distribution__primary__np20__nq20__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,20,20,1.0,0.1,10000,False,17592453954578630997
power__2x2__ultra__identical_distribution__primary__np20__nq20__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,20,20,1.0,0.2,10000,False,1220759371181384533
power__2x2__ultra__identical_distribution__primary__np20__nq20__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,20,20,1.0,0.4,10000,False,8981076423647948409
power__2x2__ultra__identical_distribution__primary__np20__nq20__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,20,20,1.0,0.6,10000,False,9136490276548225778
power__2x2__ultra__identical_distribution__primary__np250__nq250__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,250,250,1.0,0.01,10000,False,17455915697534172106
power__2x2__ultra__identical_distribution__primary__np250__nq250__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,250,250,1.0,0.025,10000,False,5899842074311650084
power__2x2__ultra__identical_distribution__primary__np250__nq250__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,250,250,1.0,0.05,10000,False,5271369847347224459
power__2x2__ultra__identical_distribution__primary__np250__nq250__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,250,250,1.0,0.1,10000,False,1600043842544064544
power__2x2__ultra__identical_distribution__primary__np250__nq250__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,250,250,1.0,0.2,10000,False,3397406038485527688
power__2x2__ultra__identical_distribution__primary__np250__nq250__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,250,250,1.0,0.4,10000,False,7542891490201525198
power__2x2__ultra__identical_distribution__primary__np250__nq250__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,250,250,1.0,0.6,10000,False,4581370917794193546
power__2x2__ultra__identical_distribution__primary__np500__nq500__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,500,500,1.0,0.01,10000,False,2953804034607604296
power__2x2__ultra__identical_distribution__primary__np500__nq500__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,500,500,1.0,0.025,10000,False,9009218261837184133
power__2x2__ultra__identical_distribution__primary__np500__nq500__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,500,500,1.0,0.05,10000,False,729812326123618060
power__2x2__ultra__identical_distribution__primary__np500__nq500__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,500,500,1.0,0.1,10000,False,9390330796698078620
power__2x2__ultra__identical_distribution__primary__np500__nq500__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,500,500,1.0,0.2,10000,False,3595613334731504694
power__2x2__ultra__identical_distribution__primary__np500__nq500__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,500,500,1.0,0.4,10000,False,1103589448889029361
power__2x2__ultra__identical_distribution__primary__np500__nq500__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,500,500,1.0,0.6,10000,False,9676005269557975977
power__2x2__ultra__identical_distribution__primary__np50__nq50__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,50,50,1.0,0.01,10000,False,1817953319953405134
power__2x2__ultra__identical_distribution__primary__np50__nq50__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,50,50,1.0,0.025,10000,False,15014185479426705127
power__2x2__ultra__identical_distribution__primary__np50__nq50__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,50,50,1.0,0.05,10000,False,5017598819450783542
power__2x2__ultra__identical_distribution__primary__np50__nq50__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,50,50,1.0,0.1,10000,False,10649753494649376548
power__2x2__ultra__identical_distribution__primary__np50__nq50__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,50,50,1.0,0.2,10000,False,12610620292105601275
power__2x2__ultra__identical_distribution__primary__np50__nq50__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,50,50,1.0,0.4,10000,False,16615678314269890611
power__2x2__ultra__identical_distribution__primary__np50__nq50__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,50,50,1.0,0.6,10000,False,12753023048468239773
power__2x2__ultra__identical_distribution__primary__np5__nq5__e0p01,power,2x2,2,2,ultra,identical_distribution,primary,5,5,1.0,0.01,10000,False,16997623800161366432
power__2x2__ultra__identical_distribution__primary__np5__nq5__e0p025,power,2x2,2,2,ultra,identical_distribution,primary,5,5,1.0,0.025,10000,False,2588584167201652734
power__2x2__ultra__identical_distribution__primary__np5__nq5__e0p05,power,2x2,2,2,ultra,identical_distribution,primary,5,5,1.0,0.05,10000,False,18129300452933494759
power__2x2__ultra__identical_distribution__primary__np5__nq5__e0p1,power,2x2,2,2,ultra,identical_distribution,primary,5,5,1.0,0.1,10000,False,7398418552345796910
power__2x2__ultra__identical_distribution__primary__np5__nq5__e0p2,power,2x2,2,2,ultra,identical_distribution,primary,5,5,1.0,0.2,10000,False,15960189247319505633
power__2x2__ultra__identical_distribution__primary__np5__nq5__e0p4,power,2x2,2,2,ultra,identical_distribution,primary,5,5,1.0,0.4,10000,False,11124637680715802350
power__2x2__ultra__identical_distribution__primary__np5__nq5__e0p6,power,2x2,2,2,ultra,identical_distribution,primary,5,5,1.0,0.6,10000,False,14032631593054218622
power__2x3__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p01,power,2x3,2,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.01,10000,False,238869577088598549
power__2x3__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p025,power,2x3,2,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.025,10000,False,10129544044855090189
power__2x3__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p05,power,2x3,2,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.05,10000,False,9344741625638867650
power__2x3__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p1,power,2x3,2,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.1,10000,False,8200144876066303005
power__2x3__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p2,power,2x3,2,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.2,10000,False,15721657659840645019
power__2x3__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p4,power,2x3,2,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.4,10000,False,11133861843151333926
power__2x3__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p6,power,2x3,2,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.6,10000,False,1073376262060234722
power__2x3__balanced__equal_mi_different_shape__primary__np100__nq100__e0p01,power,2x3,2,3,balanced,equal_mi_different_shape,primary,100,100,1.0,0.01,10000,False,7323304964243724467
power__2x3__balanced__equal_mi_different_shape__primary__np100__nq100__e0p025,power,2x3,2,3,balanced,equal_mi_different_shape,primary,100,100,1.0,0.025,10000,False,9735607181930293947
power__2x3__balanced__equal_mi_different_shape__primary__np100__nq100__e0p05,power,2x3,2,3,balanced,equal_mi_different_shape,primary,100,100,1.0,0.05,10000,False,7231458197508444329
power__2x3__balanced__equal_mi_different_shape__primary__np100__nq100__e0p1,power,2x3,2,3,balanced,equal_mi_different_shape,primary,100,100,1.0,0.1,10000,False,3911429061258049910
power__2x3__balanced__equal_mi_different_shape__primary__np100__nq100__e0p2,power,2x3,2,3,balanced,equal_mi_different_shape,primary,100,100,1.0,0.2,10000,False,16704628235714742422
power__2x3__balanced__equal_mi_different_shape__primary__np100__nq100__e0p4,power,2x3,2,3,balanced,equal_mi_different_shape,primary,100,100,1.0,0.4,10000,False,10031048148227555613
power__2x3__balanced__equal_mi_different_shape__primary__np100__nq100__e0p6,power,2x3,2,3,balanced,equal_mi_different_shape,primary,100,100,1.0,0.6,10000,False,33804532953040902
power__2x3__balanced__equal_mi_different_shape__primary__np10__nq10__e0p01,power,2x3,2,3,balanced,equal_mi_different_shape,primary,10,10,1.0,0.01,10000,False,13974009918270043236
power__2x3__balanced__equal_mi_different_shape__primary__np10__nq10__e0p025,power,2x3,2,3,balanced,equal_mi_different_shape,primary,10,10,1.0,0.025,10000,False,17369996623932397040
power__2x3__balanced__equal_mi_different_shape__primary__np10__nq10__e0p05,power,2x3,2,3,balanced,equal_mi_different_shape,primary,10,10,1.0,0.05,10000,False,10738306192848691269
power__2x3__balanced__equal_mi_different_shape__primary__np10__nq10__e0p1,power,2x3,2,3,balanced,equal_mi_different_shape,primary,10,10,1.0,0.1,10000,False,15004196688283992041
power__2x3__balanced__equal_mi_different_shape__primary__np10__nq10__e0p2,power,2x3,2,3,balanced,equal_mi_different_shape,primary,10,10,1.0,0.2,10000,False,624348848198970167
power__2x3__balanced__equal_mi_different_shape__primary__np10__nq10__e0p4,power,2x3,2,3,balanced,equal_mi_different_shape,primary,10,10,1.0,0.4,10000,False,17261114257418357878
power__2x3__balanced__equal_mi_different_shape__primary__np10__nq10__e0p6,power,2x3,2,3,balanced,equal_mi_different_shape,primary,10,10,1.0,0.6,10000,False,5376176813997457879
power__2x3__balanced__equal_mi_different_shape__primary__np20__nq20__e0p01,power,2x3,2,3,balanced,equal_mi_different_shape,primary,20,20,1.0,0.01,10000,False,17102767432545897193
power__2x3__balanced__equal_mi_different_shape__primary__np20__nq20__e0p025,power,2x3,2,3,balanced,equal_mi_different_shape,primary,20,20,1.0,0.025,10000,False,16423451919954146689
