configuration_id,shape,alphabet_size,regime,regime_label,sample_size_p,sample_size_q,true_mi_p,true_mi_q,true_mi_difference,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,source
3x3_ultra_n1000,3x3,3,ultra,Ultra-skewed margins,1000,1000,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,629,0.629,0.5986190226548378,0.6583936736558891,fixed_effect_screen
3x3_ultra_n1000,3x3,3,ultra,Ultra-skewed margins,1000,1000,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,636,0.636,0.605710772604704,0.665248349087225,fixed_effect_screen
4x4_balanced_n25,4x4,4,balanced,Balanced margins,25,25,0.05,0.05,0.0,constrained_lr,Constrained LR,750,750,1.0,26,0.0346666666666666,0.0237656018703278,0.0503102640392656,fixed_effect_screen
4x4_balanced_n25,4x4,4,balanced,Balanced margins,25,25,0.05,0.05,0.0,expanded_welch,Expanded Welch,750,750,1.0,42,0.056,0.0416943360757955,0.0748307738035587,fixed_effect_screen
4x4_balanced_n25,4x4,4,balanced,Balanced margins,25,25,0.05,0.05,0.0,normal_wald,Normal Wald,750,750,1.0,69,0.092,0.0733424428408703,0.1148157662374552,fixed_effect_screen
4x4_balanced_n25_delta0.005,4x4,4,balanced,Balanced margins,25,25,0.05,0.055,0.005,constrained_lr,Constrained LR,750,750,1.0,35,0.04666666666666667,0.03374375637979117,0.06420980926279282,curve_run
4x4_balanced_n25_delta0.005,4x4,4,balanced,Balanced margins,25,25,0.05,0.055,0.005,expanded_welch,Expanded Welch,750,750,1.0,58,0.07733333333333334,0.06029753738457541,0.09867681646453966,curve_run
4x4_balanced_n25_delta0.005,4x4,4,balanced,Balanced margins,25,25,0.05,0.055,0.005,normal_wald,Normal Wald,750,750,1.0,79,0.10533333333333333,0.0853384012404204,0.12935058531900567,curve_run
4x4_balanced_n25_delta0.01,4x4,4,balanced,Balanced margins,25,25,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,750,750,1.0,38,0.050666666666666665,0.03713392397865151,0.06877887490826262,curve_run
4x4_balanced_n25_delta0.01,4x4,4,balanced,Balanced margins,25,25,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,750,750,1.0,56,0.07466666666666667,0.05794554221178158,0.09572265614111342,curve_run
4x4_balanced_n25_delta0.01,4x4,4,balanced,Balanced margins,25,25,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,750,750,1.0,83,0.11066666666666666,0.09016805702545727,0.135133240526409,curve_run
4x4_balanced_n25_delta0.02,4x4,4,balanced,Balanced margins,25,25,0.05,0.07,0.02,constrained_lr,Constrained LR,750,750,1.0,26,0.034666666666666665,0.02376560187032787,0.05031026403926569,curve_run
4x4_balanced_n25_delta0.02,4x4,4,balanced,Balanced margins,25,25,0.05,0.07,0.02,expanded_welch,Expanded Welch,750,750,1.0,49,0.06533333333333333,0.04976959333295865,0.08532706078316597,curve_run
4x4_balanced_n25_delta0.02,4x4,4,balanced,Balanced margins,25,25,0.05,0.07,0.02,normal_wald,Normal Wald,750,750,1.0,70,0.09333333333333334,0.07453661968751572,0.11627466713891992,curve_run
4x4_balanced_n25_delta0.035,4x4,4,balanced,Balanced margins,25,25,0.05,0.085,0.035,constrained_lr,Constrained LR,750,750,1.0,32,0.042666666666666665,0.030382884716889838,0.059611447681364005,curve_run
4x4_balanced_n25_delta0.035,4x4,4,balanced,Balanced margins,25,25,0.05,0.085,0.035,expanded_welch,Expanded Welch,750,750,1.0,53,0.07066666666666667,0.054430439423321944,0.0912785256852429,curve_run
4x4_balanced_n25_delta0.035,4x4,4,balanced,Balanced margins,25,25,0.05,0.085,0.035,normal_wald,Normal Wald,750,750,1.0,82,0.10933333333333334,0.08895908676490234,0.13368913303885388,curve_run
4x4_balanced_n25,4x4,4,balanced,Balanced margins,25,25,0.05,0.1,0.05,constrained_lr,Constrained LR,750,750,1.0,45,0.06,0.0451415002070317,0.0793428429166527,fixed_effect_screen
4x4_balanced_n25,4x4,4,balanced,Balanced margins,25,25,0.05,0.1,0.05,expanded_welch,Expanded Welch,750,750,1.0,71,0.0946666666666666,0.0757320599564462,0.1177323046180994,fixed_effect_screen
4x4_balanced_n25,4x4,4,balanced,Balanced margins,25,25,0.05,0.1,0.05,normal_wald,Normal Wald,750,750,1.0,101,0.1346666666666666,0.1120887793448195,0.1609679176730275,fixed_effect_screen
4x4_balanced_n50,4x4,4,balanced,Balanced margins,50,50,0.05,0.05,0.0,constrained_lr,Constrained LR,750,750,1.0,34,0.0453333333333333,0.0326200355758365,0.0626804523186374,fixed_effect_screen
4x4_balanced_n50,4x4,4,balanced,Balanced margins,50,50,0.05,0.05,0.0,expanded_welch,Expanded Welch,750,750,1.0,38,0.0506666666666666,0.0371339239786515,0.0687788749082626,fixed_effect_screen
4x4_balanced_n50,4x4,4,balanced,Balanced margins,50,50,0.05,0.05,0.0,normal_wald,Normal Wald,750,750,1.0,49,0.0653333333333333,0.0497695933329586,0.0853270607831659,fixed_effect_screen
4x4_balanced_n50_delta0.005,4x4,4,balanced,Balanced margins,50,50,0.05,0.055,0.005,constrained_lr,Constrained LR,750,750,1.0,41,0.05466666666666667,0.040550225604286796,0.07332180652695748,curve_run
4x4_balanced_n50_delta0.005,4x4,4,balanced,Balanced margins,50,50,0.05,0.055,0.005,expanded_welch,Expanded Welch,750,750,1.0,39,0.052,0.03826992623985369,0.07029595039517048,curve_run
4x4_balanced_n50_delta0.005,4x4,4,balanced,Balanced margins,50,50,0.05,0.055,0.005,normal_wald,Normal Wald,750,750,1.0,52,0.06933333333333333,0.05326235016321469,0.08979353719724008,curve_run
4x4_balanced_n50_delta0.01,4x4,4,balanced,Balanced margins,50,50,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,750,750,1.0,44,0.058666666666666666,0.04399005168763517,0.07784121368793924,curve_run
4x4_balanced_n50_delta0.01,4x4,4,balanced,Balanced margins,50,50,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,750,750,1.0,50,0.06666666666666667,0.05093187536986549,0.08681785649436921,curve_run
4x4_balanced_n50_delta0.01,4x4,4,balanced,Balanced margins,50,50,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,750,750,1.0,65,0.08666666666666667,0.06857887009379854,0.10896702799208688,curve_run
4x4_balanced_n50_delta0.02,4x4,4,balanced,Balanced margins,50,50,0.05,0.07,0.02,constrained_lr,Constrained LR,750,750,1.0,38,0.050666666666666665,0.03713392397865151,0.06877887490826262,curve_run
4x4_balanced_n50_delta0.02,4x4,4,balanced,Balanced margins,50,50,0.05,0.07,0.02,expanded_welch,Expanded Welch,750,750,1.0,37,0.04933333333333333,0.036000821007074746,0.06725890013172933,curve_run
4x4_balanced_n50_delta0.02,4x4,4,balanced,Balanced margins,50,50,0.05,0.07,0.02,normal_wald,Normal Wald,750,750,1.0,44,0.058666666666666666,0.04399005168763517,0.07784121368793924,curve_run
4x4_balanced_n50_delta0.035,4x4,4,balanced,Balanced margins,50,50,0.05,0.085,0.035,constrained_lr,Constrained LR,750,750,1.0,60,0.08,0.06265603433346555,0.10162447501186962,curve_run
4x4_balanced_n50_delta0.035,4x4,4,balanced,Balanced margins,50,50,0.05,0.085,0.035,expanded_welch,Expanded Welch,750,750,1.0,57,0.076,0.05912070795464086,0.09720056814636416,curve_run
4x4_balanced_n50_delta0.035,4x4,4,balanced,Balanced margins,50,50,0.05,0.085,0.035,normal_wald,Normal Wald,750,750,1.0,74,0.09866666666666667,0.07932573006837584,0.1220978677505,curve_run
4x4_balanced_n50,4x4,4,balanced,Balanced margins,50,50,0.05,0.1,0.05,constrained_lr,Constrained LR,750,750,1.0,69,0.092,0.0733424428408703,0.1148157662374552,fixed_effect_screen
4x4_balanced_n50,4x4,4,balanced,Balanced margins,50,50,0.05,0.1,0.05,expanded_welch,Expanded Welch,750,750,1.0,74,0.0986666666666666,0.0793257300683758,0.1220978677505,fixed_effect_screen
4x4_balanced_n50,4x4,4,balanced,Balanced margins,50,50,0.05,0.1,0.05,normal_wald,Normal Wald,750,750,1.0,86,0.1146666666666666,0.0938009686470034,0.139459562149193,fixed_effect_screen
4x4_balanced_n75,4x4,4,balanced,Balanced margins,75,75,0.05,0.05,0.0,constrained_lr,Constrained LR,750,750,1.0,33,0.044,0.0314996972959562,0.0611477128504076,fixed_effect_screen
4x4_balanced_n75,4x4,4,balanced,Balanced margins,75,75,0.05,0.05,0.0,expanded_welch,Expanded Welch,750,750,1.0,30,0.04,0.0281604648702279,0.0565277120318058,fixed_effect_screen
4x4_balanced_n75,4x4,4,balanced,Balanced margins,75,75,0.05,0.05,0.0,normal_wald,Normal Wald,750,750,1.0,38,0.0506666666666666,0.0371339239786515,0.0687788749082626,fixed_effect_screen
4x4_balanced_n75_delta0.005,4x4,4,balanced,Balanced margins,75,75,0.05,0.055,0.005,constrained_lr,Constrained LR,750,750,1.0,33,0.044,0.03149969729595624,0.06114771285040764,curve_run
4x4_balanced_n75_delta0.005,4x4,4,balanced,Balanced margins,75,75,0.05,0.055,0.005,expanded_welch,Expanded Welch,750,750,1.0,27,0.036,0.024857550894557396,0.0518713927631462,curve_run
4x4_balanced_n75_delta0.005,4x4,4,balanced,Balanced margins,75,75,0.05,0.055,0.005,normal_wald,Normal Wald,750,750,1.0,35,0.04666666666666667,0.03374375637979117,0.06420980926279282,curve_run
4x4_balanced_n75_delta0.01,4x4,4,balanced,Balanced margins,75,75,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,750,750,1.0,37,0.04933333333333333,0.036000821007074746,0.06725890013172933,curve_run
4x4_balanced_n75_delta0.01,4x4,4,balanced,Balanced margins,75,75,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,750,750,1.0,30,0.04,0.02816046487022794,0.0565277120318058,curve_run
4x4_balanced_n75_delta0.01,4x4,4,balanced,Balanced margins,75,75,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,750,750,1.0,38,0.050666666666666665,0.03713392397865151,0.06877887490826262,curve_run
4x4_balanced_n75_delta0.02,4x4,4,balanced,Balanced margins,75,75,0.05,0.07,0.02,constrained_lr,Constrained LR,750,750,1.0,45,0.06,0.045141500207031705,0.07934284291665275,curve_run
4x4_balanced_n75_delta0.02,4x4,4,balanced,Balanced margins,75,75,0.05,0.07,0.02,expanded_welch,Expanded Welch,750,750,1.0,44,0.058666666666666666,0.04399005168763517,0.07784121368793924,curve_run
4x4_balanced_n75_delta0.02,4x4,4,balanced,Balanced margins,75,75,0.05,0.07,0.02,normal_wald,Normal Wald,750,750,1.0,49,0.06533333333333333,0.04976959333295865,0.08532706078316597,curve_run
4x4_balanced_n75_delta0.035,4x4,4,balanced,Balanced margins,75,75,0.05,0.085,0.035,constrained_lr,Constrained LR,750,750,1.0,57,0.076,0.05912070795464086,0.09720056814636416,curve_run
4x4_balanced_n75_delta0.035,4x4,4,balanced,Balanced margins,75,75,0.05,0.085,0.035,expanded_welch,Expanded Welch,750,750,1.0,53,0.07066666666666667,0.054430439423321944,0.0912785256852429,curve_run
4x4_balanced_n75_delta0.035,4x4,4,balanced,Balanced margins,75,75,0.05,0.085,0.035,normal_wald,Normal Wald,750,750,1.0,65,0.08666666666666667,0.06857887009379854,0.10896702799208688,curve_run
4x4_balanced_n75,4x4,4,balanced,Balanced margins,75,75,0.05,0.1,0.05,constrained_lr,Constrained LR,750,750,1.0,78,0.104,0.0841336378747305,0.1279022709365855,fixed_effect_screen
4x4_balanced_n75,4x4,4,balanced,Balanced margins,75,75,0.05,0.1,0.05,expanded_welch,Expanded Welch,750,750,1.0,77,0.1026666666666666,0.082929970106698,0.1264528609565079,fixed_effect_screen
4x4_balanced_n75,4x4,4,balanced,Balanced margins,75,75,0.05,0.1,0.05,normal_wald,Normal Wald,750,750,1.0,87,0.116,0.0950138890882502,0.1408997194560561,fixed_effect_screen
4x4_balanced_n100,4x4,4,balanced,Balanced margins,100,100,0.05,0.05,0.0,constrained_lr,Constrained LR,750,750,1.0,30,0.04,0.0281604648702279,0.0565277120318058,fixed_effect_screen
4x4_balanced_n100,4x4,4,balanced,Balanced margins,100,100,0.05,0.05,0.0,expanded_welch,Expanded Welch,750,750,1.0,26,0.0346666666666666,0.0237656018703278,0.0503102640392656,fixed_effect_screen
4x4_balanced_n100,4x4,4,balanced,Balanced margins,100,100,0.05,0.05,0.0,normal_wald,Normal Wald,750,750,1.0,34,0.0453333333333333,0.0326200355758365,0.0626804523186374,fixed_effect_screen
4x4_balanced_n100_delta0.005,4x4,4,balanced,Balanced margins,100,100,0.05,0.055,0.005,constrained_lr,Constrained LR,750,750,1.0,26,0.034666666666666665,0.02376560187032787,0.05031026403926569,curve_run
4x4_balanced_n100_delta0.005,4x4,4,balanced,Balanced margins,100,100,0.05,0.055,0.005,expanded_welch,Expanded Welch,750,750,1.0,26,0.034666666666666665,0.02376560187032787,0.05031026403926569,curve_run
4x4_balanced_n100_delta0.005,4x4,4,balanced,Balanced margins,100,100,0.05,0.055,0.005,normal_wald,Normal Wald,750,750,1.0,28,0.037333333333333336,0.025954161442393,0.05342785996342066,curve_run
4x4_balanced_n100_delta0.01,4x4,4,balanced,Balanced margins,100,100,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,750,750,1.0,40,0.05333333333333334,0.039408725494952175,0.07181022888818206,curve_run
4x4_balanced_n100_delta0.01,4x4,4,balanced,Balanced margins,100,100,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,750,750,1.0,33,0.044,0.03149969729595624,0.06114771285040764,curve_run
4x4_balanced_n100_delta0.01,4x4,4,balanced,Balanced margins,100,100,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,750,750,1.0,43,0.05733333333333333,0.04284097160939368,0.07633721601807068,curve_run
4x4_balanced_n100_delta0.02,4x4,4,balanced,Balanced margins,100,100,0.05,0.07,0.02,constrained_lr,Constrained LR,750,750,1.0,46,0.06133333333333333,0.046295245145196444,0.08084217572659802,curve_run
4x4_balanced_n100_delta0.02,4x4,4,balanced,Balanced margins,100,100,0.05,0.07,0.02,expanded_welch,Expanded Welch,750,750,1.0,42,0.056,0.04169433607579553,0.07483077380355879,curve_run
4x4_balanced_n100_delta0.02,4x4,4,balanced,Balanced margins,100,100,0.05,0.07,0.02,normal_wald,Normal Wald,750,750,1.0,49,0.06533333333333333,0.04976959333295865,0.08532706078316597,curve_run
4x4_balanced_n100_delta0.035,4x4,4,balanced,Balanced margins,100,100,0.05,0.085,0.035,constrained_lr,Constrained LR,750,750,1.0,70,0.09333333333333334,0.07453661968751572,0.11627466713891992,curve_run
4x4_balanced_n100_delta0.035,4x4,4,balanced,Balanced margins,100,100,0.05,0.085,0.035,expanded_welch,Expanded Welch,750,750,1.0,63,0.084,0.06620534116381135,0.10603440142585396,curve_run
4x4_balanced_n100_delta0.035,4x4,4,balanced,Balanced margins,100,100,0.05,0.085,0.035,normal_wald,Normal Wald,750,750,1.0,71,0.09466666666666666,0.07573205995644625,0.11773230461809944,curve_run
4x4_balanced_n100,4x4,4,balanced,Balanced margins,100,100,0.05,0.1,0.05,constrained_lr,Constrained LR,750,750,1.0,96,0.128,0.1059713719191284,0.1538199363581684,fixed_effect_screen
4x4_balanced_n100,4x4,4,balanced,Balanced margins,100,100,0.05,0.1,0.05,expanded_welch,Expanded Welch,750,750,1.0,90,0.12,0.0986583002502008,0.1452145415384357,fixed_effect_screen
4x4_balanced_n100,4x4,4,balanced,Balanced margins,100,100,0.05,0.1,0.05,normal_wald,Normal Wald,750,750,1.0,96,0.128,0.1059713719191284,0.1538199363581684,fixed_effect_screen
4x4_balanced_n150,4x4,4,balanced,Balanced margins,150,150,0.05,0.05,0.0,constrained_lr,Constrained LR,750,750,1.0,27,0.036,0.0248575508945573,0.0518713927631462,fixed_effect_screen
4x4_balanced_n150,4x4,4,balanced,Balanced margins,150,150,0.05,0.05,0.0,expanded_welch,Expanded Welch,750,750,1.0,21,0.028,0.0183855183116812,0.042424958857362,fixed_effect_screen
4x4_balanced_n150,4x4,4,balanced,Balanced margins,150,150,0.05,0.05,0.0,normal_wald,Normal Wald,750,750,1.0,28,0.0373333333333333,0.025954161442393,0.0534278599634206,fixed_effect_screen
4x4_balanced_n150_delta0.005,4x4,4,balanced,Balanced margins,150,150,0.05,0.055,0.005,constrained_lr,Constrained LR,750,750,1.0,26,0.034666666666666665,0.02376560187032787,0.05031026403926569,curve_run
4x4_balanced_n150_delta0.005,4x4,4,balanced,Balanced margins,150,150,0.05,0.055,0.005,expanded_welch,Expanded Welch,750,750,1.0,22,0.029333333333333333,0.019449841646561543,0.044013713270591816,curve_run
4x4_balanced_n150_delta0.005,4x4,4,balanced,Balanced margins,150,150,0.05,0.055,0.005,normal_wald,Normal Wald,750,750,1.0,25,0.03333333333333333,0.022678566088417243,0.048744222073066265,curve_run
4x4_balanced_n150_delta0.01,4x4,4,balanced,Balanced margins,150,150,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,750,750,1.0,30,0.04,0.02816046487022794,0.0565277120318058,curve_run
4x4_balanced_n150_delta0.01,4x4,4,balanced,Balanced margins,150,150,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,750,750,1.0,24,0.032,0.021596719599392245,0.04717299081398123,curve_run
4x4_balanced_n150_delta0.01,4x4,4,balanced,Balanced margins,150,150,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,750,750,1.0,28,0.037333333333333336,0.025954161442393,0.05342785996342066,curve_run
4x4_balanced_n150_delta0.02,4x4,4,balanced,Balanced margins,150,150,0.05,0.07,0.02,constrained_lr,Constrained LR,750,750,1.0,50,0.06666666666666667,0.05093187536986549,0.08681785649436921,curve_run
4x4_balanced_n150_delta0.02,4x4,4,balanced,Balanced margins,150,150,0.05,0.07,0.02,expanded_welch,Expanded Welch,750,750,1.0,43,0.05733333333333333,0.04284097160939368,0.07633721601807068,curve_run
4x4_balanced_n150_delta0.02,4x4,4,balanced,Balanced margins,150,150,0.05,0.07,0.02,normal_wald,Normal Wald,750,750,1.0,49,0.06533333333333333,0.04976959333295865,0.08532706078316597,curve_run
4x4_balanced_n150_delta0.035,4x4,4,balanced,Balanced margins,150,150,0.05,0.085,0.035,constrained_lr,Constrained LR,750,750,1.0,96,0.128,0.1059713719191284,0.15381993635816846,curve_run
4x4_balanced_n150_delta0.035,4x4,4,balanced,Balanced margins,150,150,0.05,0.085,0.035,expanded_welch,Expanded Welch,750,750,1.0,88,0.11733333333333333,0.09622776035389392,0.14233892593852257,curve_run
4x4_balanced_n150_delta0.035,4x4,4,balanced,Balanced margins,150,150,0.05,0.085,0.035,normal_wald,Normal Wald,750,750,1.0,95,0.12666666666666668,0.10475036322357498,0.15238786730561185,curve_run
4x4_balanced_n150,4x4,4,balanced,Balanced margins,150,150,0.05,0.1,0.05,constrained_lr,Constrained LR,750,750,1.0,160,0.2133333333333333,0.1855139456418028,0.2440743385145371,fixed_effect_screen
4x4_balanced_n150,4x4,4,balanced,Balanced margins,150,150,0.05,0.1,0.05,expanded_welch,Expanded Welch,750,750,1.0,149,0.1986666666666666,0.1716784123749982,0.2287260165521311,fixed_effect_screen
4x4_balanced_n150,4x4,4,balanced,Balanced margins,150,150,0.05,0.1,0.05,normal_wald,Normal Wald,750,750,1.0,160,0.2133333333333333,0.1855139456418028,0.2440743385145371,fixed_effect_screen
4x4_balanced_n250,4x4,4,balanced,Balanced margins,250,250,0.05,0.05,0.0,constrained_lr,Constrained LR,750,750,1.0,36,0.048,0.0348707263459416,0.0657359170447523,fixed_effect_screen
4x4_balanced_n250,4x4,4,balanced,Balanced margins,250,250,0.05,0.05,0.0,expanded_welch,Expanded Welch,750,750,1.0,28,0.0373333333333333,0.025954161442393,0.0534278599634206,fixed_effect_screen
4x4_balanced_n250,4x4,4,balanced,Balanced margins,250,250,0.05,0.05,0.0,normal_wald,Normal Wald,750,750,1.0,34,0.0453333333333333,0.0326200355758365,0.0626804523186374,fixed_effect_screen
4x4_balanced_n250_delta0.005,4x4,4,balanced,Balanced margins,250,250,0.05,0.055,0.005,constrained_lr,Constrained LR,750,750,1.0,41,0.05466666666666667,0.040550225604286796,0.07332180652695748,curve_run
4x4_balanced_n250_delta0.005,4x4,4,balanced,Balanced margins,250,250,0.05,0.055,0.005,expanded_welch,Expanded Welch,750,750,1.0,38,0.050666666666666665,0.03713392397865151,0.06877887490826262,curve_run
4x4_balanced_n250_delta0.005,4x4,4,balanced,Balanced margins,250,250,0.05,0.055,0.005,normal_wald,Normal Wald,750,750,1.0,41,0.05466666666666667,0.040550225604286796,0.07332180652695748,curve_run
4x4_balanced_n250_delta0.01,4x4,4,balanced,Balanced margins,250,250,0.05,0.060000000000000005,0.01,constrained_lr,Constrained LR,750,750,1.0,34,0.04533333333333334,0.03262003557583651,0.06268045231863743,curve_run
4x4_balanced_n250_delta0.01,4x4,4,balanced,Balanced margins,250,250,0.05,0.060000000000000005,0.01,expanded_welch,Expanded Welch,750,750,1.0,28,0.037333333333333336,0.025954161442393,0.05342785996342066,curve_run
4x4_balanced_n250_delta0.01,4x4,4,balanced,Balanced margins,250,250,0.05,0.060000000000000005,0.01,normal_wald,Normal Wald,750,750,1.0,30,0.04,0.02816046487022794,0.0565277120318058,curve_run
4x4_balanced_n250_delta0.02,4x4,4,balanced,Balanced margins,250,250,0.05,0.07,0.02,constrained_lr,Constrained LR,750,750,1.0,78,0.104,0.0841336378747305,0.12790227093658552,curve_run
4x4_balanced_n250_delta0.02,4x4,4,balanced,Balanced margins,250,250,0.05,0.07,0.02,expanded_welch,Expanded Welch,750,750,1.0,69,0.092,0.07334244284087031,0.11481576623745528,curve_run
4x4_balanced_n250_delta0.02,4x4,4,balanced,Balanced margins,250,250,0.05,0.07,0.02,normal_wald,Normal Wald,750,750,1.0,75,0.1,0.08052599662299802,0.12355067894398787,curve_run
4x4_balanced_n250_delta0.035,4x4,4,balanced,Balanced margins,250,250,0.05,0.085,0.035,constrained_lr,Constrained LR,750,750,1.0,130,0.17333333333333334,0.1479249463774906,0.2020710053355479,curve_run
4x4_balanced_n250_delta0.035,4x4,4,balanced,Balanced margins,250,250,0.05,0.085,0.035,expanded_welch,Expanded Welch,750,750,1.0,119,0.15866666666666668,0.13426646806300435,0.18654562842082362,curve_run
4x4_balanced_n250_delta0.035,4x4,4,balanced,Balanced margins,250,250,0.05,0.085,0.035,normal_wald,Normal Wald,750,750,1.0,124,0.16533333333333333,0.14046571311168934,0.19361177211268885,curve_run
4x4_balanced_n250,4x4,4,balanced,Balanced margins,250,250,0.05,0.1,0.05,constrained_lr,Constrained LR,750,750,1.0,191,0.2546666666666666,0.2247910842935582,0.287042610054193,fixed_effect_screen
4x4_balanced_n250,4x4,4,balanced,Balanced margins,250,250,0.05,0.1,0.05,expanded_welch,Expanded Welch,750,750,1.0,185,0.2466666666666666,0.2171584631903454,0.2787567646687456,fixed_effect_screen
4x4_balanced_n250,4x4,4,balanced,Balanced margins,250,250,0.05,0.1,0.05,normal_wald,Normal Wald,750,750,1.0,191,0.2546666666666666,0.2247910842935582,0.287042610054193,fixed_effect_screen
