configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
allocation_reversal_2x2_strong_b0.2_e0_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,15725451201332295633,0.1,simple_welch,normal_wald,1763,8222,0,15,-0.0015,0.00038702710369934015,-0.0022585731232507068,-0.0007414268767492934
allocation_reversal_2x2_strong_b0.2_e0_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,15725451201332295633,0.01,expanded_welch,simple_welch,0,9792,0,208,-0.0208,0.0014272139622247943,-0.023597339365960597,-0.0180026606340394
allocation_reversal_2x2_strong_b0.2_e0_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,15725451201332295633,0.05,expanded_welch,simple_welch,25,9320,0,655,-0.0655,0.0024741841400178505,-0.07034940091443499,-0.06065059908556501
allocation_reversal_2x2_strong_b0.2_e0_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,15725451201332295633,0.1,expanded_welch,simple_welch,259,8237,0,1504,-0.1504,0.0035748093552233832,-0.15740662633623784,-0.14339337366376217
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.01,expanded_welch,normal_wald,0,9845,0,155,-0.0155,0.0012353653762192285,-0.01792131613738969,-0.013078683862610312
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.05,expanded_welch,normal_wald,33,9379,0,588,-0.0588,0.0023526175806849897,-0.06341113045814258,-0.05418886954185742
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.1,expanded_welch,normal_wald,322,8284,0,1394,-0.1394,0.0034638077019920775,-0.14618906309590446,-0.13261093690409553
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.01,simple_welch,normal_wald,154,9845,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.05,simple_welch,normal_wald,589,9379,0,32,-0.0032,0.0005648078441293808,-0.004307023374493586,-0.002092976625506414
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.1,simple_welch,normal_wald,1691,8284,0,25,-0.0025,0.0004993995794892095,-0.003478823175798851,-0.0015211768242011493
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.01,expanded_welch,simple_welch,0,9846,0,154,-0.0154,0.0012314364147467608,-0.01781361537290365,-0.012986384627096349
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.05,expanded_welch,simple_welch,33,9411,0,556,-0.0556,0.0022915909623913884,-0.060091518286287116,-0.05110848171371288
allocation_reversal_2x2_strong_b0.2_e0.1_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,253813403526223923,0.1,expanded_welch,simple_welch,322,8309,0,1369,-0.1369,0.0034375893736847346,-0.14363767517242207,-0.13016232482757792
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.01,expanded_welch,normal_wald,0,9918,0,82,-0.0082,0.0009018632577800104,-0.009967651985248821,-0.00643234801475118
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.05,expanded_welch,normal_wald,66,9477,0,457,-0.0457,0.0020884413227849783,-0.049793344992658556,-0.04160665500734144
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.1,expanded_welch,normal_wald,452,8588,0,960,-0.096,0.0029460597289927234,-0.10177427706882575,-0.09022572293117426
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.01,simple_welch,normal_wald,79,9918,0,3,-0.0003,0.0001731877576503027,-0.0006394480049945932,3.9448004994593314e-05
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.05,simple_welch,normal_wald,495,9477,0,28,-0.0028,0.000528435354979622,-0.003835733295760059,-0.001764266704239941
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.1,simple_welch,normal_wald,1379,8588,0,33,-0.0033,0.000573536306077862,-0.00442413115991261,-0.0021758688400873904
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.01,expanded_welch,simple_welch,0,9921,0,79,-0.0079,0.000885345911911482,-0.009635277987346506,-0.0061647220126534955
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.05,expanded_welch,simple_welch,66,9505,0,429,-0.0429,0.0020264179324521623,-0.046871779147606235,-0.038928220852393766
allocation_reversal_2x2_strong_b0.2_e0.4_np500_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,500,100,0.2,5,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,5735085965216200213,0.1,expanded_welch,simple_welch,452,8621,0,927,-0.0927,0.002900260704008369,-0.09838451097985641,-0.0870154890201436
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.01,expanded_welch,normal_wald,0,3987,0,6013,-0.6013,0.004896552728487899,-0.6108972433478362,-0.5917027566521637
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.05,expanded_welch,normal_wald,4,2741,0,7255,-0.7255,0.004462842894016062,-0.7342471720722715,-0.7167528279277285
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.1,expanded_welch,normal_wald,30,2709,0,7261,-0.7261,0.004459805823889497,-0.7348412194148234,-0.7173587805851765
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.01,simple_welch,normal_wald,5745,3987,0,268,-0.0268,0.001615065584948292,-0.029965528546498654,-0.023634471453501348
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.05,simple_welch,normal_wald,7152,2741,0,107,-0.0107,0.0010289105236543014,-0.01271666462636243,-0.00868333537363757
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.1,simple_welch,normal_wald,7289,2709,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.01,expanded_welch,simple_welch,0,4255,0,5745,-0.5745,0.0049444332073529116,-0.5841910890864117,-0.5648089109135883
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.05,expanded_welch,simple_welch,4,2848,0,7148,-0.7148,0.0045153222269824055,-0.7236500315648855,-0.7059499684351145
allocation_reversal_2x2_strong_b0.2_e0_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,3700752281091768094,0.1,expanded_welch,simple_welch,30,2711,0,7259,-0.7259,0.004460819307132838,-0.7346432058419804,-0.7171567941580196
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.01,expanded_welch,normal_wald,1,4018,0,5981,-0.5981,0.004903064654305553,-0.6077100067224388,-0.5884899932775611
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.05,expanded_welch,normal_wald,2,2766,0,7232,-0.7232,0.004474391357246455,-0.731969807060203,-0.7144301929397969
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.1,expanded_welch,normal_wald,32,2727,0,7241,-0.7241,0.004469890042461801,-0.7328609844832251,-0.7153390155167748
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.01,simple_welch,normal_wald,5720,4018,0,262,-0.0262,0.0015973763367209718,-0.029330857619973106,-0.023069142380026896
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.05,simple_welch,normal_wald,7108,2766,0,126,-0.0126,0.0011154588404968082,-0.014786299327373744,-0.010413700672626256
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.1,simple_welch,normal_wald,7271,2727,0,2,-0.0002,0.00014141428428549925,-0.00047717199719957853,7.717199719957848e-05
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.01,expanded_welch,simple_welch,1,4280,0,5719,-0.5719,0.0049482812721949095,-0.581598631293502,-0.562201368706498
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.05,expanded_welch,simple_welch,2,2892,0,7106,-0.7106,0.004535065675606937,-0.7194887287241896,-0.7017112712758105
allocation_reversal_2x2_strong_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,4017296921464279680,0.1,expanded_welch,simple_welch,32,2729,0,7239,-0.7239,0.004470892292125676,-0.7326629488925663,-0.7151370511074336
allocation_reversal_2x2_strong_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,6191455206013950257,0.01,expanded_welch,normal_wald,0,4001,0,5999,-0.5999,0.004899428480949997,-0.6095028798226619,-0.590297120177338
